"GID","ALTERNATIVE_SYMBOL"
"106888155","LOC106888155"
"106888156","LOC106888156"
"106888157","LOC106888157"
"106888158","LOC106888158"
"106888169","LOC106888169"
"106902235","LOC106902235"
"106892915","LOC106892915"
"106886779","LAYN"
"106888196","LOC106888196"
"106888201","LOC106888201"
"106888203","LOC106888203"
"106894199","SMIM5"
"106902508","LRCH1"
"106902931","NSD2"
"106895278","LOC106895278"
"106899790","LOC106899790"
"106891438","LOC106891438"
"106893122","ZNF207"
"106888548","STRBP"
"106885065","COL19A1"
"106898645","LOC106898645"
"106898646","LOC106898646"
"106898651","LOC106898651"
"106898652","LOC106898652"
"106897064","LOC106897064"
"106897065","LOC106897065"
"106897083","LOC106897083"
"106897090","LOC106897090"
"106897092","LOC106897092"
"106895386","LOC106895386"
"106897094","LOC106897094"
"106897096","LOC106897096"
"106897101","LOC106897101"
"106895864","GNAS"
"106895589","ZBTB33"
"106895390","LOC106895390"
"106897590","CCDC90B"
"106893740","UBE2W"
"106893075","LOC106893075"
"106893081","LOC106893081"
"106893369","RRP15"
"106895402","LOC106895402"
"106891783","KCND3"
"106901054","LOC106901054"
"106892107","LOC106892107"
"106899796","LOC106899796"
"106896099","LOC106896099"
"106895172","HNRNPA3"
"106892532","LOC106892532"
"106902297","LOC106902297"
"106902319","LOC106902319"
"106902320","LOC106902320"
"106891126","NFKBIZ"
"106902330","LOC106902330"
"106891671","LOC106891671"
"106887849","TSHR"
"106887539","LOC106887539"
"106892146","LOC106892146"
"106897130","LOC106897130"
"106889105","LOC106889105"
"106889110","LOC106889110"
"106894754","SCUBE3"
"106901944","LOC106901944"
"106886627","ARMC8"
"106884990","LOC106884990"
"106886003","LOC106886003"
"106886009","LOC106886009"
"106886013","LOC106886013"
"106902464","EXOC6"
"106887277","SNRNP48"
"106884550","EXOC6B"
"106887550","LOC106887550"
"106887553","LOC106887553"
"106892196","LOC106892196"
"106892201","LOC106892201"
"106886386","AGL"
"106899475","TPM3"
"106900626","LOC106900626"
"106900628","LOC106900628"
"106900445","SYNDIG1"
"106892662","HNRNPDL"
"106888074","SLC38A8"
"106897139","DEGS2"
"106901277","MLXIP"
"106897117","PAPOLA"
"106891502","LOC106891502"
"106891503","LOC106891503"
"106891506","LOC106891506"
"106891507","LOC106891507"
"106891509","LOC106891509"
"106902457","LOC106902457"
"106889963","ENPP6"
"106900725","LOC106900725"
"106887218","LOC106887218"
"106887220","LOC106887220"
"106887223","LOC106887223"
"106893357","CAPN9"
"106902568","LOC106902568"
"106893240","THADA"
"106897876","EEF2KMT"
"106900490","ZBTB5"
"106895438","LOC106895438"
"106895439","LOC106895439"
"106891794","DENND2C"
"106887029","LOC106887029"
"106887030","LOC106887030"
"106891545","LOC106891545"
"106889274","ARHGEF7"
"106892304","CELF4"
"106892340","LOC106892340"
"106891554","LOC106891554"
"106891555","LOC106891555"
"106891556","LOC106891556"
"106891559","LOC106891559"
"106891561","LOC106891561"
"106897111","ZFYVE21"
"106901151","LOC106901151"
"106899842","LOC106899842"
"106884546","UBOX5"
"106900680","LOC106900680"
"106891572","LOC106891572"
"106891578","LOC106891578"
"106891579","LOC106891579"
"106891591","LOC106891591"
"106891600","LOC106891600"
"106891607","LOC106891607"
"106893629","PAQR9"
"106897474","LOC106897474"
"106897834","LOC106897834"
"106889316","LOC106889316"
"106889319","LOC106889319"
"106902644","LOC106902644"
"106893354","LOC106893354"
"106886388","CTBS"
"106896226","LOC106896226"
"106896611","TTC32"
"106900801","RHOF"
"106898088","LOC106898088"
"106891941","GOT2"
"106886317","LOC106886317"
"106902704","LOC106902704"
"106902707","LOC106902707"
"106897916","SNX11"
"106899358","LOC106899358"
"106898765","LOC106898765"
"106898766","LOC106898766"
"106894693","DCAF1"
"106895449","LOC106895449"
"106894790","ILRUN"
"106895450","LOC106895450"
"106887821","LOC106887821"
"106895456","LOC106895456"
"106895457","LOC106895457"
"106893540","LOC106893540"
"106893541","LOC106893541"
"106893542","LOC106893542"
"106893543","LOC106893543"
"106893545","LOC106893545"
"106890141","LOC106890141"
"106890143","LOC106890143"
"106890145","LOC106890145"
"106900704","LOC106900704"
"106900705","LOC106900705"
"106889359","LOC106889359"
"106889360","LOC106889360"
"106887228","CEND1"
"106891760","SWT1"
"106887753","MAD2L2"
"106901937","LOC106901937"
"106902823","LOC106902823"
"106887774","GPR157"
"106902858","LOC106902858"
"106896431","SNX30"
"106893652","LOC106893652"
"106893653","LOC106893653"
"106893658","LOC106893658"
"106893659","LOC106893659"
"106893661","LOC106893661"
"106893662","LOC106893662"
"106893666","LOC106893666"
"106893667","LOC106893667"
"106896434","SUSD1"
"106898353","RECQL"
"106892628","LOC106892628"
"106892631","LOC106892631"
"106892640","LOC106892640"
"106886568","LOC106886568"
"106887441","LOC106887441"
"106887587","ARHGAP40"
"106893636","ZBTB38"
"106887663","TNFRSF18"
"106902864","LOC106902864"
"106898163","LOC106898163"
"106901513","LOC106901513"
"106901526","LOC106901526"
"106887171","LOC106887171"
"106888591","LOC106888591"
"106888592","LOC106888592"
"106901536","LOC106901536"
"106895524","LOC106895524"
"106887179","LOC106887179"
"106887180","LOC106887180"
"106891884","LDLRAP1"
"106891534","BRD8"
"106885630","LOC106885630"
"106890277","TSC22D2"
"106893919","POLG2"
"106896418","LOC106896418"
"106896419","LOC106896419"
"106898472","LOC106898472"
"106898473","LOC106898473"
"106887210","LOC106887210"
"106885691","LOC106885691"
"106885692","LOC106885692"
"106885735","LOC106885735"
"106888639","LOC106888639"
"106895166","GABRB1"
"106901577","LOC106901577"
"106885587","SKAP2"
"106901934","ZDHHC8"
"106896337","LOC106896337"
"106891749","LOC106891749"
"106895619","LOC106895619"
"106893211","LOC106893211"
"106893226","LOC106893226"
"106893248","LOC106893248"
"106893253","LOC106893253"
"106893262","LOC106893262"
"106895421","LOC106895421"
"106893296","LOC106893296"
"106893314","LOC106893314"
"106896341","LOC106896341"
"106896343","LOC106896343"
"106896346","LOC106896346"
"106896369","LOC106896369"
"106896378","LOC106896378"
"106895624","LOC106895624"
"106897429","LOC106897429"
"106888705","LOC106888705"
"106897446","LOC106897446"
"106895664","OPHN1"
"106893467","PPIP5K2"
"106900735","LOC106900735"
"106895223","SLC4A10"
"106887745","LOC106887745"
"106887752","LOC106887752"
"106895650","LOC106895650"
"106895653","LOC106895653"
"106891094","ARL13B"
"106895687","LOC106895687"
"106896399","LOC106896399"
"106890811","EIF4E3"
"106888190","LOC106888190"
"106888204","LOC106888204"
"106897842","LOC106897842"
"106901685","LOC106901685"
"106901688","LOC106901688"
"106901690","LOC106901690"
"106901693","LOC106901693"
"106901694","LOC106901694"
"106901695","LOC106901695"
"106901699","LOC106901699"
"106901704","LOC106901704"
"106901734","LOC106901734"
"106901735","LOC106901735"
"106900742","LOC106900742"
"106885765","LOC106885765"
"106885766","LOC106885766"
"106885784","LOC106885784"
"106885795","LOC106885795"
"106896444","LOC106896444"
"106896067","LOC106896067"
"106896068","LOC106896068"
"106896073","LOC106896073"
"106896075","LOC106896075"
"106898665","LOC106898665"
"106896487","LOC106896487"
"106887523","LOC106887523"
"106887524","LOC106887524"
"106901520","ZNF277"
"106895871","GPC5"
"106888761","CCDC66"
"106899554","LOC106899554"
"106897519","LOC106897519"
"106893552","LOC106893552"
"106887893","LOC106887893"
"106885799","ISYNA1"
"106886039","LOC106886039"
"106901205","ATP2B1"
"106891900","LOC106891900"
"106897967","LOC106897967"
"106889587","NTRK3"
"106895377","LOC106895377"
"106898497","RCC1"
"106899478","LOC106899478"
"106891892","ZDHHC18"
"106897174","CRACR2B"
"106895764","LOC106895764"
"106895778","LOC106895778"
"106895779","LOC106895779"
"106895785","LOC106895785"
"106895689","LPAR4"
"106898160","LOC106898160"
"106888950","SCYL3"
"106897593","LOC106897593"
"106895839","LOC106895839"
"106900773","LOC106900773"
"106900774","LOC106900774"
"106891413","SFXN1"
"106895851","LOC106895851"
"106895854","LOC106895854"
"106889810","LOC106889810"
"106889816","LOC106889816"
"106889432","PEAK1"
"106895857","LOC106895857"
"106895858","LOC106895858"
"106895859","LOC106895859"
"106895860","LOC106895860"
"106895861","LOC106895861"
"106895865","LOC106895865"
"106895866","LOC106895866"
"106884850","LOC106884850"
"106890423","SUN1"
"106895208","INO80D"
"106897610","LOC106897610"
"106897612","LOC106897612"
"106897620","LOC106897620"
"106897622","LOC106897622"
"106899699","LOC106899699"
"106900592","LOC106900592"
"106895170","LOC106895170"
"106895175","LOC106895175"
"106901125","LOC106901125"
"106901128","LOC106901128"
"106901130","LOC106901130"
"106901131","LOC106901131"
"106901132","LOC106901132"
"106901135","LOC106901135"
"106901138","LOC106901138"
"106885656","LOC106885656"
"106885666","LOC106885666"
"106885677","LOC106885677"
"106902455","LOC106902455"
"106899497","LOC106899497"
"106893161","LOC106893161"
"106893163","LOC106893163"
"106892000","LOC106892000"
"106884879","LOC106884879"
"106893895","LOC106893895"
"106893289","LOC106893289"
"106884859","GRIN2A"
"106896620","LOC106896620"
"106893317","LOC106893317"
"106900844","LOC106900844"
"106900852","LOC106900852"
"106899752","LOC106899752"
"106899753","LOC106899753"
"106899755","LOC106899755"
"106899757","LOC106899757"
"106899766","LOC106899766"
"106899772","LOC106899772"
"106899773","LOC106899773"
"106899776","LOC106899776"
"106887560","LOC106887560"
"106887561","LOC106887561"
"106892469","LOC106892469"
"106892477","LOC106892477"
"106885000","NIN"
"106900939","LOC106900939"
"106900946","LOC106900946"
"106900950","LOC106900950"
"106900958","LOC106900958"
"106899778","LOC106899778"
"106895992","LOC106895992"
"106889917","LOC106889917"
"106896019","LOC106896019"
"106898615","LOC106898615"
"106902436","SUPT20H"
"106895279","LOC106895279"
"106895315","LOC106895315"
"106897855","AAK1"
"106901024","LOC106901024"
"106888217","LOC106888217"
"106888218","LOC106888218"
"106888223","LOC106888223"
"106888224","LOC106888224"
"106888225","LOC106888225"
"106888232","LOC106888232"
"106887772","LOC106887772"
"106887775","LOC106887775"
"106885768","LOC106885768"
"106896869","GRAMD1C"
"106885130","LOC106885130"
"106896441","LOC106896441"
"106894970","LOC106894970"
"106896446","LOC106896446"
"106885182","LOC106885182"
"106885183","LOC106885183"
"106885190","LOC106885190"
"106885191","LOC106885191"
"106896069","LOC106896069"
"106898667","LOC106898667"
"106898858","PNPLA4"
"106887503","LOC106887503"
"106887505","LOC106887505"
"106887870","SLC25A38"
"106887515","LOC106887515"
"106887518","LOC106887518"
"106887522","LOC106887522"
"106889564","ADAMTSL3"
"106897653","LOC106897653"
"106898673","LOC106898673"
"106887718","DHRS3"
"106892055","LOC106892055"
"106892060","LOC106892060"
"106892075","LOC106892075"
"106894235","HEXD"
"106889072","LOC106889072"
"106897732","LOC106897732"
"106893536","LOC106893536"
"106893507","FGD3"
"106893550","LOC106893550"
"106887831","LOC106887831"
"106887856","LOC106887856"
"106886433","KYAT3"
"106901914","LOC106901914"
"106901929","LOC106901929"
"106887889","LOC106887889"
"106887897","LOC106887897"
"106887901","LOC106887901"
"106885034","CCNH"
"106890710","SPAG6"
"106898571","LOC106898571"
"106886028","LOC106886028"
"106889270","DCUN1D2"
"106900067","LOC106900067"
"106900068","LOC106900068"
"106891706","LOC106891706"
"106891707","LOC106891707"
"106897534","LOC106897534"
"106897542","LOC106897542"
"106889262","LOC106889262"
"106897195","LOC106897195"
"106897197","LOC106897197"
"106897201","LOC106897201"
"106893668","LOC106893668"
"106890919","PTPN21"
"106901080","LOC106901080"
"106896127","LOC106896127"
"106896128","LOC106896128"
"106892228","LOC106892228"
"106892234","LOC106892234"
"106892247","LOC106892247"
"106889179","LOC106889179"
"106898165","LOC106898165"
"106889891","EBF3"
"106887390","MRS2"
"106888901","LOC106888901"
"106899800","LOC106899800"
"106897705","LOC106897705"
"106893381","JMJD6"
"106887707","LOC106887707"
"106886894","LOC106886894"
"106886903","LOC106886903"
"106886908","LOC106886908"
"106885097","LOC106885097"
"106885110","LOC106885110"
"106885113","LOC106885113"
"106901556","LOC106901556"
"106886935","LOC106886935"
"106892299","LOC106892299"
"106892300","LOC106892300"
"106895608","THOC2"
"106886478","FAIM"
"106901116","LOC106901116"
"106901117","LOC106901117"
"106901145","LOC106901145"
"106898719","LOC106898719"
"106899500","LOC106899500"
"106896448","LOC106896448"
"106885192","LOC106885192"
"106885204","LOC106885204"
"106896472","LOC106896472"
"106885137","LOC106885137"
"106885138","LOC106885138"
"106885139","LOC106885139"
"106885142","LOC106885142"
"106885143","LOC106885143"
"106885147","LOC106885147"
"106885150","LOC106885150"
"106885162","LOC106885162"
"106891513","LOC106891513"
"106902138","LOC106902138"
"54124893","trnR(tcg)"
"54124870","trnS1(gct)"
"54124881","trnS2(tga)"
"54124902","trnT(tgt)"
"106893889","LOC106893889"
"106893890","LOC106893890"
"106893891","LOC106893891"
"106893892","LOC106893892"
"106892334","LOC106892334"
"106902585","LOC106902585"
"106902587","LOC106902587"
"106896618","LOC106896618"
"106893318","LOC106893318"
"106899373","RBM39"
"106893409","LOC106893409"
"106893410","LOC106893410"
"106893412","LOC106893412"
"106893334","LOC106893334"
"106893335","LOC106893335"
"106891541","LOC106891541"
"106895433","LOC106895433"
"106895435","LOC106895435"
"106886171","LOC106886171"
"106886179","LOC106886179"
"106886180","LOC106886180"
"106886186","LOC106886186"
"106886188","LOC106886188"
"106886190","LOC106886190"
"106892460","LOC106892460"
"106887448","LOC106887448"
"106887570","LOC106887570"
"106887456","LOC106887456"
"106887457","LOC106887457"
"106898609","LOC106898609"
"106892475","LOC106892475"
"106888382","LOC106888382"
"106892478","LOC106892478"
"106900929","LOC106900929"
"106900934","LOC106900934"
"106888396","LOC106888396"
"106887039","LOC106887039"
"106887054","LOC106887054"
"106890619","ZMYM4"
"106887056","LOC106887056"
"106887057","LOC106887057"
"106901163","LOC106901163"
"106889267","ARGLU1"
"106892380","LOC106892380"
"106892387","LOC106892387"
"106902633","LOC106902633"
"106899340","LOC106899340"
"106896231","LOC106896231"
"106889069","TTPAL"
"106902940","LOC106902940"
"106896445","LOC106896445"
"106896447","LOC106896447"
"106885222","LOC106885222"
"106897901","LOC106897901"
"106897903","LOC106897903"
"106902711","LOC106902711"
"106902727","LOC106902727"
"106894515","YPEL2"
"106886705","LOC106886705"
"106886706","LOC106886706"
"106886710","LOC106886710"
"106901784","LOC106901784"
"106886047","ZNF236"
"106898101","LOC106898101"
"106898781","LOC106898781"
"106898784","LOC106898784"
"106898785","LOC106898785"
"106898377","LOC106898377"
"106898380","LOC106898380"
"106901261","LOC106901261"
"106888668","ENDOG"
"106902808","RHOJ"
"106896706","LOC106896706"
"106896710","LOC106896710"
"106896712","LOC106896712"
"106896720","LOC106896720"
"106888466","LOC106888466"
"106888468","LOC106888468"
"54124889","ATP6"
"106897874","ROGDI"
"106901368","LOC106901368"
"106901369","LOC106901369"
"106901373","LOC106901373"
"106886098","DIPK1C"
"106897731","LOC106897731"
"106893094","LOC106893094"
"106897772","LOC106897772"
"106899368","SYNRG"
"106893561","LOC106893561"
"106893562","LOC106893562"
"106893572","LOC106893572"
"106889344","LOC106889344"
"106889351","LOC106889351"
"106889352","LOC106889352"
"106893585","LOC106893585"
"106889356","LOC106889356"
"106893592","LOC106893592"
"106893588","LOC106893588"
"106896747","LOC106896747"
"106891246","PCDH7"
"106891268","HRH2"
"106887887","LOC106887887"
"106887419","LOC106887419"
"106897110","MOK"
"106884986","LOC106884986"
"106898568","LOC106898568"
"106887151","LOC106887151"
"106901989","LOC106901989"
"106901992","LOC106901992"
"106901994","LOC106901994"
"106902019","LOC106902019"
"106893607","LOC106893607"
"106891689","LOC106891689"
"106891693","LOC106891693"
"106891695","LOC106891695"
"106891696","LOC106891696"
"106891699","LOC106891699"
"106891702","LOC106891702"
"106891703","LOC106891703"
"106891704","LOC106891704"
"106892567","LARP1B"
"106892808","LOC106892808"
"106892822","LOC106892822"
"106885792","KCNE2"
"106897533","LOC106897533"
"106899489","LOC106899489"
"106893624","LOC106893624"
"106893626","LOC106893626"
"106893627","LOC106893627"
"106893628","LOC106893628"
"106898297","LOC106898297"
"106898299","LOC106898299"
"106886884","LOC106886884"
"106897770","TLE2"
"106892605","LOC106892605"
"106892606","LOC106892606"
"106892614","LOC106892614"
"106892620","LOC106892620"
"106892621","LOC106892621"
"106885485","LRRC72"
"106900647","LOC106900647"
"106892975","LOC106892975"
"106885058","LOC106885058"
"106897210","LOC106897210"
"106898168","LOC106898168"
"106901094","MFNG"
"106887725","LOC106887725"
"106887727","LOC106887727"
"106887730","LOC106887730"
"106887731","LOC106887731"
"106887734","LOC106887734"
"106899809","LOC106899809"
"106899810","LOC106899810"
"106888595","LOC106888595"
"106888601","LOC106888601"
"106888603","LOC106888603"
"106884772","LOC106884772"
"106884779","LOC106884779"
"106889515","NRG4"
"106884787","LOC106884787"
"106884793","LOC106884793"
"106884796","LOC106884796"
"106891366","ARL10"
"106898591","LOC106898591"
"106895637","LOC106895637"
"106895639","LOC106895639"
"106896312","LOC106896312"
"106902427","LOC106902427"
"106902430","LOC106902430"
"106902431","LOC106902431"
"106895929","LOC106895929"
"106867024","TRNAK-CUU"
"106867023","TRNAK-UUU"
"106866987","TRNAL-AAG"
"106866986","TRNAL-CAA"
"106866990","TRNAL-CAG"
"106866988","TRNAL-GAG"
"106866985","TRNAL-UAA"
"106866989","TRNAL-UAG"
"106866994","TRNAM-CAU"
"106867021","TRNAN-AUU"
"106867022","TRNAN-GUU"
"106867003","TRNAP-AGG"
"106867006","TRNAP-CGG"
"106867004","TRNAP-GGG"
"106867005","TRNAP-UGG"
"106867020","TRNAQ-CUG"
"106867019","TRNAQ-UUG"
"106867032","TRNAR-ACG"
"106867033","TRNAR-CCG"
"106867037","TRNAR-CCU"
"106885683","LOC106885683"
"106901645","LOC106901645"
"106901652","LOC106901652"
"106901653","LOC106901653"
